Temperatur in °C
Time	Seek Raw Min	Seek Raw Max	Seek Raw Averrage	Seek Raw Device Temperature	Seek Raw Diff	Seek Corr Averrage	
00:12:35.683	6461	6665	6542	4164	0	6542	
00:12:35.838	6461	6666	6541	4164	0	6541	
00:12:35.993	6460	6668	6541	4163	0	6541	
00:12:36.148	6456	6664	6540	4163	0	6540	
00:12:36.304	6458	6665	6540	4164	0	6540	
00:12:36.832	6466	6660	6543	4163	0	6543	
00:12:36.987	6460	6662	6541	4164	0	6541	
00:12:37.143	6460	6659	6539	4163	0	6539	
00:12:37.298	6460	6665	6539	4164	0	6539	
00:12:37.453	6459	6658	6539	4164	0	6539	
00:12:37.609	6459	6656	6538	4164	0	6538	
00:12:37.764	6457	6658	6539	4163	0	6539	
00:12:37.919	6459	6658	6537	4163	0	6537	
00:12:38.074	6457	6658	6537	4163	0	6537	
00:12:38.230	6453	6656	6537	4162	0	6537	
00:12:38.385	6452	6655	6535	4163	0	6535	
00:12:38.540	6455	6655	6535	4163	0	6535	
00:12:38.692	6456	6658	6536	4163	0	6536	
00:12:38.847	6453	6656	6535	4163	0	6535	
00:12:39.002	6454	6657	6533	4163	0	6533	
00:12:39.159	6454	6654	6534	4164	0	6534	
00:12:39.317	6452	6659	6534	4164	0	6534	
00:12:39.470	6448	6659	6533	4163	0	6533	
00:12:39.628	6455	6656	6533	4163	0	6533	
00:12:39.783	6451	6651	6533	4163	0	6533	
00:12:39.938	6451	6650	6531	4163	0	6531	
00:12:40.095	6449	6649	6530	4162	0	6530	
00:12:40.250	6445	6650	6530	4163	0	6530	
00:12:40.405	6453	6654	6529	4163	0	6529	
00:12:40.560	6446	6651	6530	4163	0	6530	
00:12:40.716	6446	6653	6531	4163	0	6531	
00:12:40.871	6446	6656	6531	4163	0	6531	
00:12:41.027	6446	6655	6529	4163	0	6529	
00:12:41.182	6445	6654	6529	4162	0	6529	
00:12:41.337	6444	6653	6529	4162	0	6529	
00:12:41.492	6445	6650	6528	4161	0	6528	
00:12:41.617	6445	6647	6526	4162	0	6526	
00:12:41.741	6447	6654	6527	4162	0	6527	
00:12:41.892	6448	6645	6526	4163	0	6526	
00:12:42.048	6447	6647	6526	4162	0	6526	
00:12:42.203	6446	6650	6527	4162	0	6527	
00:12:42.327	6447	6647	6527	4163	0	6527	
00:12:42.859	6455	6653	6534	4163	0	6534	
00:12:43.015	6454	6657	6533	4162	0	6533	
00:12:43.170	6452	6657	6531	4162	0	6531	
00:12:43.325	6453	6651	6531	4162	0	6531	
00:12:43.482	6448	6653	6530	4162	0	6530	
00:12:43.636	6452	6649	6530	4162	0	6530	
00:12:43.791	6450	6649	6529	4163	0	6529	
00:12:43.947	6449	6649	6529	4162	0	6529	
00:12:44.102	6450	6651	6528	4162	0	6528	
00:12:44.257	6448	6655	6530	4162	0	6530	
00:12:44.381	6446	6653	6529	4162	0	6529	
00:12:44.506	6448	6654	6529	4162	0	6529	
00:12:44.658	6449	6649	6528	4162	0	6528	
00:12:44.816	6447	6651	6529	4163	0	6529	
00:12:44.972	6444	6651	6527	4162	0	6527	
00:12:45.127	6447	6652	6527	4163	0	6527	
00:12:45.282	6444	6652	6527	4163	0	6527	
00:12:45.438	6445	6644	6527	4163	0	6527	
00:12:45.593	6442	6645	6525	4162	0	6525	
00:12:45.748	6445	6646	6525	4162	0	6525	
00:12:45.904	6441	6646	6525	4163	0	6525	
00:12:46.059	6444	6645	6524	4163	0	6524	
00:12:46.214	6439	6648	6523	4162	0	6523	
00:12:46.338	6443	6647	6524	4162	0	6524	
00:12:46.494	6440	6645	6525	4163	0	6525	
00:12:46.649	6442	6644	6523	4163	0	6523	
00:12:46.804	6443	6649	6524	4162	0	6524	
00:12:46.929	6440	6646	6523	4163	0	6523	
00:12:47.084	6442	6646	6523	4162	0	6523	
00:12:47.239	6441	6649	6524	4163	0	6524	
00:12:47.395	6443	6644	6524	4162	0	6524	
00:12:47.550	6442	6648	6524	4163	0	6524	
00:12:47.705	6434	6645	6523	4163	0	6523	
00:12:47.861	6441	6649	6523	4163	0	6523	
00:12:48.016	6444	6652	6524	4163	0	6524	
00:12:48.168	6440	6644	6523	4162	0	6523	
00:12:48.326	6440	6644	6522	4163	0	6522	
00:12:48.855	6458	6654	6535	4163	0	6535	
00:12:49.010	6452	6652	6532	4163	0	6532	
00:12:49.165	6454	6657	6532	4162	0	6532	
00:12:49.321	6454	6656	6531	4163	0	6531	
00:12:49.476	6449	6648	6531	4162	0	6531	
00:12:49.631	6449	6651	6529	4162	0	6529	
00:12:49.756	6444	6649	6529	4163	0	6529	
00:12:49.911	6448	6647	6527	4162	0	6527	
00:12:50.066	6449	6650	6529	4162	0	6529	
00:12:50.222	6448	6647	6529	4162	0	6529	
00:12:50.378	6445	6647	6527	4162	0	6527	
00:12:50.534	6448	6649	6526	4163	0	6526	
00:12:50.689	6443	6648	6525	4162	0	6525	
00:12:50.844	6447	6646	6525	4163	0	6525	
00:12:50.999	6445	6650	6525	4162	0	6525	
00:12:51.154	6449	6645	6525	4163	0	6525	
00:12:51.310	6442	6648	6525	4163	0	6525	
00:12:51.465	6445	6646	6525	4162	0	6525	
00:12:51.620	6447	6652	6526	4163	0	6526	
00:12:51.776	6445	6650	6523	4161	0	6523	
00:12:51.931	6444	6649	6524	4163	0	6524	
00:12:52.086	6441	6648	6523	4162	0	6523	
00:12:52.242	6442	6645	6523	4162	0	6523	
00:12:52.397	6440	6643	6522	4162	0	6522	
00:12:52.552	6442	6644	6523	4162	0	6523	
00:12:52.708	6443	6650	6522	4163	0	6522	
00:12:52.863	6439	6644	6521	4162	0	6521	
00:12:53.018	6446	6646	6522	4163	0	6522	
00:12:53.174	6443	6642	6521	4161	0	6521	
00:12:53.329	6445	6644	6521	4162	0	6521	
00:12:53.484	6441	6643	6521	4162	0	6521	
00:12:53.639	6441	6645	6521	4162	0	6521	
00:12:53.792	6442	6643	6521	4163	0	6521	
00:12:53.950	6439	6643	6521	4161	0	6521	
00:12:54.106	6442	6644	6521	4163	0	6521	
00:12:54.261	6440	6641	6521	4163	0	6521	
00:12:54.416	6439	6641	6521	4163	0	6521	
00:12:54.947	6456	6657	6532	4163	0	6532	
00:12:55.099	6452	6650	6530	4163	0	6530	
00:12:55.255	6447	6647	6528	4163	0	6528	
00:12:55.407	6448	6647	6528	4163	0	6528	
00:12:55.566	6445	6648	6527	4162	0	6527	
00:12:55.721	6442	6650	6526	4161	0	6526	
00:12:55.876	6448	6648	6526	4163	0	6526	
00:12:56.031	6449	6647	6526	4162	0	6526	
00:12:56.184	6447	6646	6525	4163	0	6525	
00:12:56.338	6442	6647	6525	4163	0	6525	
00:12:56.497	6442	6645	6525	4163	0	6525	
00:12:56.653	6450	6650	6527	4164	0	6527	
00:12:56.808	6442	6650	6525	4163	0	6525	
00:12:56.963	6441	6644	6524	4162	0	6524	
00:12:57.115	6444	6650	6525	4163	0	6525	
00:12:57.274	6446	6651	6525	4163	0	6525	
00:12:57.429	6448	6649	6524	4163	0	6524	
00:12:57.584	6444	6646	6524	4163	0	6524	
00:12:57.737	6446	6646	6524	4163	0	6524	
00:12:57.895	6447	6643	6523	4163	0	6523	
00:12:58.048	6442	6645	6522	4162	0	6522	
00:12:58.206	6445	6643	6522	4163	0	6522	
00:12:58.361	6443	6643	6523	4162	0	6523	
00:12:58.486	6444	6642	6521	4162	0	6521	
00:12:58.637	6444	6639	6522	4163	0	6522	
00:12:58.792	6443	6642	6521	4162	0	6521	
00:12:58.951	6442	6644	6521	4161	0	6521	
00:12:59.076	6442	6643	6520	4162	0	6520	
00:12:59.231	6437	6643	6521	4162	0	6521	
00:12:59.382	6440	6641	6521	4163	0	6521	
00:12:59.540	6439	6642	6522	4163	0	6522	
00:12:59.697	6443	6642	6521	4163	0	6521	
00:12:59.852	6441	6644	6520	4162	0	6520	
00:13:00.003	6438	6648	6522	4162	0	6522	
00:13:00.164	6438	6646	6522	4162	0	6522	
00:13:00.319	6443	6641	6521	4163	0	6521	
00:13:00.474	6439	6643	6521	4163	0	6521	
00:13:01.003	6448	6644	6527	4163	0	6527	
00:13:01.159	6443	6646	6525	4162	0	6525	
00:13:01.310	6444	6647	6525	4163	0	6525	
00:13:01.465	6442	6645	6523	4162	0	6523	
00:13:01.624	6441	6644	6521	4162	0	6521	
00:13:01.779	6435	6645	6521	4163	0	6521	
00:13:01.903	6439	6642	6521	4162	0	6521	
00:13:02.059	6441	6640	6521	4162	0	6521	
00:13:02.214	6437	6641	6521	4162	0	6521	
00:13:02.370	6440	6642	6521	4162	0	6521	
00:13:02.525	6437	6641	6519	4162	0	6519	
00:13:02.680	6441	6642	6521	4163	0	6521	
00:13:02.835	6439	6645	6521	4163	0	6521	
00:13:02.991	6439	6640	6519	4162	0	6519	
00:13:03.146	6437	6642	6519	4163	0	6519	
00:13:03.301	6442	6643	6519	4163	0	6519	
00:13:03.457	6438	6643	6519	4162	0	6519	
00:13:03.612	6438	6645	6519	4162	0	6519	
00:13:03.767	6439	6642	6519	4162	0	6519	
00:13:03.925	6440	6644	6521	4163	0	6521	
00:13:04.074	6437	6641	6519	4161	0	6519	
00:13:04.233	6441	6643	6519	4161	0	6519	
00:13:04.384	6440	6641	6521	4161	0	6521	
00:13:04.544	6437	6643	6519	4162	0	6519	
00:13:04.699	6438	6646	6519	4162	0	6519	
00:13:04.851	6441	6642	6519	4163	0	6519	
00:13:05.006	6437	6647	6521	4163	0	6521	
00:13:05.134	6436	6645	6521	4162	0	6521	
00:13:05.289	6433	6647	6520	4162	0	6520	
00:13:05.445	6436	6643	6517	4162	0	6517	
00:13:05.600	6435	6644	6517	4161	0	6517	
00:13:05.755	6434	6641	6517	4162	0	6517	
00:13:05.911	6434	6643	6517	4161	0	6517	
00:13:06.066	6434	6641	6517	4161	0	6517	
00:13:06.221	6435	6640	6517	4162	0	6517	
00:13:06.377	6438	6641	6519	4162	0	6519	
00:13:06.532	6434	6647	6517	4162	0	6517	
00:13:07.060	6446	6650	6529	4163	0	6529	
00:13:07.215	6449	6651	6527	4162	0	6527	
00:13:07.371	6448	6650	6527	4163	0	6527	
00:13:07.526	6449	6651	6526	4163	0	6526	
00:13:07.681	6447	6647	6525	4162	0	6525	
00:13:07.837	6445	6648	6525	4162	0	6525	
00:13:07.988	6447	6647	6525	4162	0	6525	
00:13:08.146	6447	6646	6526	4162	0	6526	
00:13:08.302	6444	6651	6525	4162	0	6525	
00:13:08.458	6446	6646	6523	4162	0	6523	
00:13:08.613	6446	6647	6524	4162	0	6524	
00:13:08.768	6439	6646	6524	4162	0	6524	
00:13:08.925	6445	6645	6524	4162	0	6524	
00:13:09.075	6445	6646	6524	4162	0	6524	
00:13:09.235	6442	6643	6525	4163	0	6525	
00:13:09.390	6449	6646	6526	4163	0	6526	
00:13:09.547	6444	6649	6526	4163	0	6526	
00:13:09.700	6445	6651	6526	4163	0	6526	
00:13:09.856	6439	6647	6524	4163	0	6524	
00:13:10.011	6439	6651	6524	4163	0	6524	
00:13:10.167	6441	6646	6523	4162	0	6523	
00:13:10.323	6444	6642	6525	4163	0	6525	
00:13:10.478	6445	6644	6525	4163	0	6525	
00:13:10.633	6444	6646	6525	4163	0	6525	
00:13:10.789	6445	6645	6525	4163	0	6525	
00:13:10.947	6438	6644	6523	4162	0	6523	
00:13:11.099	6440	6644	6523	4162	0	6523	
00:13:11.253	6437	6648	6523	4162	0	6523	
00:13:11.410	6442	6647	6523	4162	0	6523	
00:13:11.565	6433	6645	6521	4162	0	6521	
00:13:11.720	6442	6646	6523	4162	0	6523	
00:13:11.875	6438	6646	6521	4162	0	6521	
00:13:12.033	6440	6646	6521	4161	0	6521	
00:13:12.186	6432	6648	6522	4162	0	6522	
00:13:12.346	6443	6646	6521	4162	0	6521	
00:13:12.494	6440	6649	6521	4163	0	6521	
00:13:12.618	6443	6650	6521	4162	0	6521	
00:13:13.151	6453	6648	6531	4162	0	6531	
00:13:13.305	6448	6646	6527	4161	0	6527	
00:13:13.460	6446	6645	6525	4162	0	6525	
00:13:13.615	6447	6649	6525	4162	0	6525	
00:13:13.771	6444	6646	6525	4162	0	6525	
00:13:13.926	6443	6646	6525	4162	0	6525	
00:13:14.050	6445	6648	6525	4162	0	6525	
00:13:14.206	6443	6645	6525	4162	0	6525	
00:13:14.361	6447	6644	6525	4162	0	6525	
00:13:14.513	6447	6644	6525	4160	0	6525	
00:13:14.672	6447	6651	6527	4162	0	6527	
00:13:14.827	6442	6647	6527	4162	0	6527	
00:13:14.983	6442	6649	6527	4162	0	6527	
00:13:15.139	6442	6646	6525	4161	0	6525	
00:13:15.293	6442	6645	6527	4161	0	6527	
00:13:15.448	6447	6646	6527	4161	0	6527	
00:13:15.604	6445	6646	6527	4162	0	6527	
00:13:15.759	6442	6651	6529	4163	0	6529	
00:13:15.914	6443	6647	6529	4163	0	6529	
00:13:16.070	6446	6650	6527	4162	0	6527	
00:13:16.226	6445	6648	6527	4162	0	6527	
00:13:16.380	6447	6650	6529	4162	0	6529	
00:13:16.536	6446	6648	6529	4162	0	6529	
00:13:16.691	6444	6647	6527	4162	0	6527	
00:13:16.846	6443	6648	6527	4162	0	6527	
00:13:16.997	6443	6647	6527	4162	0	6527	
00:13:17.157	6447	6647	6527	4161	0	6527	
00:13:17.312	6443	6646	6525	4161	0	6525	
00:13:17.468	6443	6645	6525	4161	0	6525	
00:13:17.620	6445	6647	6525	4161	0	6525	
00:13:17.774	6444	6645	6527	4162	0	6527	
00:13:17.933	6444	6653	6527	4162	0	6527	
00:13:18.058	6448	6648	6527	4162	0	6527	
00:13:18.213	6443	6649	6527	4161	0	6527	
00:13:18.368	6447	6648	6527	4163	0	6527	
00:13:18.524	6445	6649	6527	4162	0	6527	
00:13:18.677	6447	6646	6527	4162	0	6527	
00:13:19.204	6449	6650	6531	4162	0	6531	
00:13:19.362	6448	6648	6530	4162	0	6530	
00:13:19.518	6449	6648	6529	4162	0	6529	
00:13:19.674	6447	6646	6529	4161	0	6529	
00:13:19.828	6446	6647	6529	4162	0	6529	
00:13:19.983	6446	6650	6527	4161	0	6527	
00:13:20.140	6447	6646	6527	4161	0	6527	
00:13:20.295	6448	6651	6527	4162	0	6527	
00:13:20.457	6448	6646	6527	4162	0	6527	
00:13:20.602	6450	6646	6527	4162	0	6527	
00:13:20.761	6447	6645	6526	4162	0	6526	
00:13:20.883	6442	6643	6525	4162	0	6525	
00:13:21.010	6441	6645	6524	4161	0	6524	
00:13:21.165	6444	6645	6525	4162	0	6525	
00:13:21.320	6439	6645	6522	4162	0	6522	
00:13:21.472	6442	6646	6523	4161	0	6523	
00:13:21.597	6441	6644	6523	4161	0	6523	
00:13:21.755	6442	6646	6523	4163	0	6523	
00:13:21.911	6443	6643	6523	4161	0	6523	
00:13:22.066	6439	6643	6521	4161	0	6521	
00:13:22.191	6437	6641	6521	4161	0	6521	
00:13:22.347	6442	6643	6521	4162	0	6521	
00:13:22.498	6435	6639	6519	4161	0	6519	
00:13:22.656	6430	6644	6519	4161	0	6519	
00:13:22.780	6438	6641	6519	4162	0	6519	
00:13:22.931	6434	6642	6519	4162	0	6519	
00:13:23.056	6435	6642	6519	4161	0	6519	
00:13:23.215	6436	6642	6519	4162	0	6519	
00:13:23.371	6438	6643	6519	4162	0	6519	
00:13:23.526	6432	6641	6517	4160	0	6517	
00:13:23.682	6428	6639	6517	4161	0	6517	
00:13:23.839	6429	6640	6517	4162	0	6517	
00:13:23.989	6431	6643	6517	4162	0	6517	
00:13:24.147	6433	6642	6517	4162	0	6517	
00:13:24.302	6432	6639	6517	4162	0	6517	
00:13:24.423	6436	6642	6517	4162	0	6517	
00:13:24.582	6432	6639	6516	4161	0	6516	
00:13:25.110	6446	6648	6527	4161	0	6527	
00:13:25.266	6439	6642	6523	4161	0	6523	
00:13:25.421	6444	6643	6523	4161	0	6523	
00:13:25.576	6439	6645	6523	4162	0	6523	
00:13:25.731	6438	6644	6522	4162	0	6522	
00:13:25.887	6435	6643	6521	4162	0	6521	
00:13:26.042	6438	6639	6519	4161	0	6519	
00:13:26.197	6437	6641	6519	4161	0	6519	
00:13:26.353	6437	6642	6519	4162	0	6519	
00:13:26.508	6434	6643	6519	4161	0	6519	
00:13:26.663	6438	6644	6519	4162	0	6519	
00:13:26.819	6440	6641	6519	4161	0	6519	
00:13:26.974	6437	6643	6519	4161	0	6519	
00:13:27.125	6436	6638	6519	4162	0	6519	
00:13:27.249	6436	6639	6518	4161	0	6518	
00:13:27.378	6433	6640	6517	4161	0	6517	
00:13:27.533	6433	6640	6517	4161	0	6517	
00:13:27.688	6435	6641	6516	4161	0	6516	
00:13:27.844	6433	6638	6515	4161	0	6515	
00:13:27.968	6428	6636	6514	4160	0	6514	
00:13:28.123	6436	6639	6515	4161	0	6515	
00:13:28.279	6433	6636	6513	4161	0	6513	
00:13:28.434	6429	6635	6514	4160	0	6514	
00:13:28.558	6430	6641	6513	4160	0	6513	
00:13:28.714	6433	6635	6514	4161	0	6514	
00:13:28.869	6432	6635	6515	4161	0	6515	
00:13:29.024	6431	6641	6513	4161	0	6513	
00:13:29.179	6431	6635	6513	4161	0	6513	
00:13:29.331	6429	6636	6515	4161	0	6515	
00:13:29.486	6433	6633	6513	4161	0	6513	
00:13:29.645	6427	6633	6513	4161	0	6513	
00:13:29.801	6427	6641	6511	4161	0	6511	
00:13:29.956	6423	6635	6511	4161	0	6511	
00:13:30.111	6426	6631	6511	4161	0	6511	
00:13:30.264	6424	6638	6513	4162	0	6513	
00:13:30.420	6429	6639	6513	4161	0	6513	
00:13:30.544	6428	6642	6513	4162	0	6513	
00:13:31.077	6443	6639	6523	4161	0	6523	
00:13:31.231	6437	6640	6519	4161	0	6519	
00:13:31.386	6436	6640	6519	4162	0	6519	
00:13:31.541	6435	6641	6519	4162	0	6519	
00:13:31.697	6435	6636	6518	4162	0	6518	
00:13:31.852	6438	6643	6517	4161	0	6517	
00:13:32.007	6434	6639	6517	4161	0	6517	
00:13:32.163	6436	6633	6516	4161	0	6516	
00:13:32.318	6433	6635	6515	4161	0	6515	
00:13:32.473	6435	6643	6516	4161	0	6516	
00:13:32.629	6434	6641	6516	4161	0	6516	
00:13:32.784	6433	6635	6514	4161	0	6514	
00:13:32.939	6433	6633	6515	4161	0	6515	
00:13:33.095	6435	6639	6515	4162	0	6515	
00:13:33.257	6432	6635	6514	4162	0	6514	
00:13:33.405	6434	6635	6514	4162	0	6514	
00:13:33.560	6432	6634	6514	4160	0	6514	
00:13:33.716	6432	6637	6513	4161	0	6513	
00:13:33.871	6428	6632	6511	4160	0	6511	
00:13:34.027	6432	6633	6512	4161	0	6512	
00:13:34.182	6432	6630	6512	4161	0	6512	
00:13:34.337	6426	6631	6511	4161	0	6511	
00:13:34.492	6429	6632	6512	4161	0	6512	
00:13:34.648	6430	6631	6511	4160	0	6511	
00:13:34.803	6430	6634	6512	4162	0	6512	
00:13:34.927	6428	6633	6511	4162	0	6511	
00:13:35.079	6427	6630	6510	4162	0	6510	
00:13:35.238	6425	6635	6510	4161	0	6510	
00:13:35.393	6427	6633	6510	4162	0	6510	
00:13:35.551	6427	6630	6511	4162	0	6511	
00:13:35.704	6430	6632	6511	4161	0	6511	
00:13:35.859	6427	6631	6511	4162	0	6511	
00:13:36.011	6428	6632	6511	4161	0	6511	
00:13:36.167	6426	6629	6508	4161	0	6508	
00:13:36.325	6427	6632	6509	4161	0	6509	
00:13:36.480	6427	6627	6509	4161	0	6509	
00:13:36.632	6427	6632	6509	4161	0	6509	
00:13:37.164	6437	6634	6517	4161	0	6517	
00:13:37.319	6433	6635	6515	4161	0	6515	
00:13:37.471	6433	6635	6514	4161	0	6514	
00:13:37.630	6429	6633	6514	4160	0	6514	
00:13:37.785	6428	6631	6513	4161	0	6513	
00:13:37.942	6434	6633	6513	4161	0	6513	
00:13:38.096	6433	6637	6515	4161	0	6515	
00:13:38.247	6431	6635	6515	4162	0	6515	
00:13:38.407	6428	6633	6513	4161	0	6513	
00:13:38.558	6426	6635	6513	4161	0	6513	
00:13:38.682	6426	6634	6513	4161	0	6513	
00:13:38.807	6424	6631	6512	4162	0	6512	
00:13:38.930	6433	6631	6511	4161	0	6511	
00:13:39.090	6425	6631	6511	4161	0	6511	
00:13:39.245	6429	6632	6513	4161	0	6513	
00:13:39.403	6429	6634	6513	4162	0	6513	
00:13:39.525	6429	6629	6512	4161	0	6512	
00:13:39.680	6430	6628	6512	4161	0	6512	
00:13:39.835	6423	6633	6512	4162	0	6512	
00:13:39.991	6427	6632	6513	4162	0	6513	
00:13:40.147	6431	6632	6513	4162	0	6513	
00:13:40.302	6431	6633	6513	4162	0	6513	
00:13:40.458	6431	6632	6513	4161	0	6513	
00:13:40.613	6428	6637	6513	4162	0	6513	
00:13:40.768	6428	6631	6511	4161	0	6511	
00:13:40.924	6426	6631	6511	4161	0	6511	
00:13:41.080	6426	6633	6512	4161	0	6512	
00:13:41.234	6427	6632	6511	4162	0	6511	
00:13:41.390	6428	6632	6510	4161	0	6510	
00:13:41.541	6427	6630	6512	4161	0	6512	
00:13:41.697	6429	6632	6513	4162	0	6513	
00:13:41.855	6429	6632	6511	4161	0	6511	
00:13:42.011	6430	6632	6511	4161	0	6511	
00:13:42.166	6430	6633	6512	4161	0	6512	
00:13:42.322	6430	6631	6511	4162	0	6511	
00:13:42.477	6429	6634	6512	4162	0	6512	
00:13:42.632	6427	6633	6511	4161	0	6511	
00:13:43.160	6441	6641	6520	4161	0	6520	
00:13:43.315	6438	6643	6518	4161	0	6518	
00:13:43.471	6439	6641	6518	4161	0	6518	
00:13:43.595	6437	6639	6518	4162	0	6518	
00:13:43.750	6439	6645	6520	4162	0	6520	
00:13:43.906	6440	6643	6518	4162	0	6518	
00:13:44.061	6437	6644	6518	4162	0	6518	
00:13:44.216	6437	6639	6516	4161	0	6516	
00:13:44.372	6432	6644	6516	4161	0	6516	
00:13:44.527	6436	6642	6518	4162	0	6518	
00:13:44.682	6436	6643	6518	4162	0	6518	
00:13:44.838	6438	6644	6518	4162	0	6518	
00:13:44.993	6434	6639	6516	4160	0	6516	
00:13:45.148	6434	6640	6514	4161	0	6514	
00:13:45.304	6436	6645	6516	4161	0	6516	
00:13:45.459	6431	6643	6518	4162	0	6518	
00:13:45.614	6436	6641	6516	4161	0	6516	
00:13:45.770	6430	6635	6514	4162	0	6514	
00:13:45.925	6438	6642	6516	4162	0	6516	
00:13:46.080	6439	6639	6518	4162	0	6518	
00:13:46.235	6435	6640	6516	4162	0	6516	
00:13:46.391	6439	6643	6516	4162	0	6516	
00:13:46.547	6433	6639	6516	4161	0	6516	
00:13:46.701	6437	6640	6516	4161	0	6516	
00:13:46.857	6430	6642	6515	4161	0	6515	
00:13:47.012	6435	6639	6514	4161	0	6514	
00:13:47.167	6435	6641	6514	4161	0	6514	
00:13:47.323	6430	6636	6513	4161	0	6513	
00:13:47.478	6436	6639	6512	4161	0	6512	
00:13:47.633	6435	6636	6512	4161	0	6512	
00:13:47.789	6435	6639	6514	4161	0	6514	
00:13:47.944	6434	6639	6514	4161	0	6514	
00:13:48.099	6434	6639	6514	4162	0	6514	
00:13:48.255	6433	6640	6514	4162	0	6514	
00:13:48.410	6434	6639	6514	4161	0	6514	
00:13:48.565	6432	6640	6516	4161	0	6516	
00:13:48.724	6433	6636	6514	4161	0	6514	
00:13:48.874	6436	6639	6514	4161	0	6514	
00:13:49.027	6435	6639	6514	4161	0	6514	
00:13:49.186	6433	6640	6514	4161	0	6514	
00:13:49.312	6433	6640	6514	4161	0	6514	
00:13:49.466	6435	6643	6516	4161	0	6516	
00:13:49.621	6434	6642	6514	4161	0	6514	
00:13:49.777	6435	6638	6514	4162	0	6514	
00:13:49.932	6435	6640	6514	4161	0	6514	
00:13:50.090	6435	6642	6514	4162	0	6514	
00:13:50.244	6431	6637	6512	4160	0	6512	
00:13:50.399	6434	6641	6512	4160	0	6512	
00:13:50.554	6430	6637	6510	4161	0	6510	
00:13:50.710	6433	6633	6512	4161	0	6512	
00:13:50.865	6432	6637	6512	4162	0	6512	
00:13:51.021	6429	6638	6512	4160	0	6512	
00:13:51.177	6433	6637	6512	4161	0	6512	
00:13:51.331	6431	6641	6512	4161	0	6512	
00:13:51.486	6437	6640	6514	4161	0	6514	
00:13:51.642	6433	6638	6514	4161	0	6514	
00:13:51.797	6435	6639	6514	4161	0	6514	
00:13:51.952	6435	6637	6512	4161	0	6512	
00:13:52.108	6432	6642	6512	4161	0	6512	
00:13:52.263	6432	6639	6514	4162	0	6514	
00:13:52.418	6432	6641	6514	4161	0	6514	
00:13:52.946	6442	6649	6526	4160	0	6526	
00:13:53.102	6444	6643	6523	4161	0	6523	
00:13:53.257	6443	6643	6522	4160	0	6522	
00:13:53.413	6441	6645	6522	4161	0	6522	
00:13:53.568	6437	6645	6523	4161	0	6523	
00:13:53.723	6443	6645	6522	4161	0	6522	
00:13:53.848	6440	6646	6522	4160	0	6522	
00:13:53.971	6438	6641	6520	4160	0	6520	
00:13:54.127	6441	6642	6520	4160	0	6520	
00:13:54.282	6442	6640	6520	4160	0	6520	
00:13:54.438	6443	6640	6520	4160	0	6520	
00:13:54.593	6441	6639	6519	4161	0	6519	
00:13:54.748	6437	6640	6520	4162	0	6520	
00:13:54.903	6437	6641	6519	4160	0	6519	
00:13:55.059	6436	6635	6519	4160	0	6519	
00:13:55.214	6433	6639	6519	4161	0	6519	
00:13:55.369	6436	6640	6520	4161	0	6520	
00:13:55.816	6437	6641	6520	4160	0	6520	
00:13:55.825	6436	6640	6518	4160	0	6518	
00:13:55.959	6438	6640	6518	4160	0	6518	
00:13:56.101	6436	6640	6517	4160	0	6517	
00:13:56.208	6435	6642	6519	4161	0	6519	
00:13:56.363	6434	6641	6519	4161	0	6519	
00:13:56.519	6434	6640	6519	4160	0	6519	
00:13:56.674	6435	6642	6520	4161	0	6520	
00:13:56.829	6434	6642	6520	4161	0	6520	
00:13:56.984	6434	6642	6520	4161	0	6520	
00:13:57.140	6436	6644	6520	4161	0	6520	
00:13:57.295	6438	6643	6521	4161	0	6521	
00:13:57.451	6439	6645	6522	4161	0	6522	
00:13:57.606	6438	6646	6521	4160	0	6521	
00:13:57.762	6441	6643	6522	4161	0	6522	
00:13:57.917	6435	6646	6522	4160	0	6522	
00:13:58.072	6440	6643	6521	4161	0	6521	
00:13:58.227	6440	6641	6520	4161	0	6520	
00:13:58.382	6439	6648	6521	4161	0	6521	
00:13:58.538	6439	6646	6522	4161	0	6522	
00:13:58.693	6442	6649	6524	4162	0	6524	
00:13:58.849	6444	6653	6524	4161	0	6524	
00:13:59.000	6443	6647	6524	4161	0	6524	
00:13:59.159	6438	6644	6523	4161	0	6523	
00:13:59.314	6439	6645	6522	4161	0	6522	
00:13:59.470	6438	6646	6524	4160	0	6524	
00:13:59.625	6442	6641	6521	4160	0	6521	
00:13:59.749	6440	6642	6520	4161	0	6520	
00:13:59.905	6442	6642	6522	4160	0	6522	
00:14:00.060	6439	6644	6522	4160	0	6522	
00:14:00.218	6442	6641	6522	4160	0	6522	
00:14:00.372	6442	6645	6524	4160	0	6524	
00:14:00.527	6446	6649	6525	4160	0	6525	
00:14:00.682	6442	6645	6524	4161	0	6524	
00:14:00.838	6444	6647	6524	4161	0	6524	
00:14:00.993	6444	6646	6524	4161	0	6524	
00:14:01.148	6441	6645	6523	4160	0	6523	
00:14:01.304	6439	6643	6523	4160	0	6523	
00:14:01.459	6445	6642	6523	4161	0	6523	
00:14:01.614	6438	6648	6524	4160	0	6524	
00:14:01.773	6445	6646	6524	4161	0	6524	
00:14:01.925	6446	6645	6525	4161	0	6525	
00:14:02.080	6437	6651	6526	4161	0	6526	
00:14:02.608	6452	6655	6532	4161	0	6532	
00:14:02.764	6454	6652	6531	4161	0	6531	
