Temperatur in °C
Time	Seek Raw Averrage	Seek Raw Device Temperature	Seek Raw Diff	Seek Corr Averrage	
00:18:33.664	6530	4175	220	6310	
00:18:33.820	6530	4175	220	6310	
00:18:33.976	6531	4175	220	6311	
00:18:34.130	6529	4174	217	6312	
00:18:34.286	6529	4174	217	6312	
00:18:34.441	6528	4175	220	6308	
00:18:34.565	6528	4175	220	6308	
00:18:34.722	6529	4175	220	6309	
00:18:34.876	6528	4174	217	6311	
00:18:35.031	6528	4174	217	6311	
00:18:35.156	6528	4175	220	6308	
00:18:35.311	6527	4175	220	6307	
00:18:35.466	6528	4174	217	6311	
00:18:35.621	6528	4175	220	6308	
00:18:35.777	6528	4175	220	6308	
00:18:35.932	6526	4175	220	6306	
00:18:36.102	6526	4174	217	6309	
00:18:36.208	6524	4174	217	6307	
00:18:36.367	6525	4174	217	6308	
00:18:36.522	6526	4175	220	6306	
00:18:36.678	6524	4175	220	6304	
00:18:36.833	6523	4174	217	6306	
00:18:36.988	6523	4173	208	6315	
00:18:37.143	6522	4174	217	6305	
00:18:37.268	6523	4174	217	6306	
00:18:37.423	6523	4174	217	6306	
00:18:37.579	6522	4174	217	6305	
00:18:37.734	6522	4174	217	6305	
00:18:37.889	6522	4174	217	6305	
00:18:38.045	6521	4174	217	6304	
00:18:38.200	6521	4175	220	6301	
00:18:38.355	6520	4173	208	6312	
00:18:38.510	6520	4174	217	6303	
00:18:38.666	6518	4174	217	6301	
00:18:38.821	6519	4174	217	6302	
00:18:38.976	6519	4174	217	6302	
00:18:39.132	6517	4174	217	6300	
00:18:39.287	6518	4174	217	6301	
00:18:39.442	6518	4174	217	6301	
00:18:39.598	6516	4174	217	6299	
00:18:39.753	6516	4174	217	6299	
00:18:39.909	6515	4174	217	6298	
00:18:40.066	6514	4174	217	6297	
00:18:40.219	6513	4174	217	6296	
00:18:40.374	6512	4175	220	6292	
00:18:40.899	6529	4174	217	6312	
00:18:41.067	6527	4174	217	6310	
00:18:41.209	6527	4175	220	6307	
00:18:41.337	6527	4174	217	6310	
00:18:41.492	6528	4175	220	6308	
00:18:41.648	6527	4175	220	6307	
00:18:41.803	6526	4175	220	6306	
00:18:41.955	6527	4175	220	6307	
00:18:42.110	6525	4175	220	6305	
00:18:42.267	6525	4175	220	6305	
00:18:42.393	6525	4175	220	6305	
00:18:42.549	6525	4175	220	6305	
00:18:42.712	6523	4175	220	6303	
00:18:42.859	6521	4175	220	6301	
00:18:43.014	6523	4176	222	6301	
00:18:43.170	6522	4175	220	6302	
00:18:43.325	6522	4175	220	6302	
00:18:43.481	6521	4174	217	6304	
00:18:43.636	6521	4175	220	6301	
00:18:43.791	6521	4175	220	6301	
00:18:43.947	6521	4175	220	6301	
00:18:44.102	6521	4175	220	6301	
00:18:44.257	6520	4175	220	6300	
00:18:44.412	6521	4175	220	6301	
00:18:44.568	6520	4175	220	6300	
00:18:44.723	6519	4175	220	6299	
00:18:44.878	6519	4175	220	6299	
00:18:45.034	6519	4175	220	6299	
00:18:45.189	6519	4175	220	6299	
00:18:45.345	6517	4174	217	6300	
00:18:45.500	6518	4175	220	6298	
00:18:45.655	6518	4175	220	6298	
00:18:45.810	6517	4175	220	6297	
00:18:45.966	6517	4175	220	6297	
00:18:46.121	6515	4175	220	6295	
00:18:46.278	6515	4175	220	6295	
00:18:46.432	6517	4175	220	6297	
00:18:46.587	6517	4175	220	6297	
00:18:46.742	6517	4176	222	6295	
00:18:46.898	6516	4175	220	6296	
00:18:47.053	6516	4175	220	6296	
00:18:47.208	6517	4175	220	6297	
00:18:47.363	6516	4175	220	6296	
00:18:47.519	6517	4175	220	6297	
00:18:47.671	6517	4176	222	6295	
00:18:47.830	6515	4175	220	6295	
00:18:47.985	6518	4176	222	6296	
00:18:48.140	6516	4175	220	6296	
00:18:48.296	6516	4176	222	6294	
00:18:48.451	6517	4176	222	6295	
00:18:48.606	6517	4176	222	6295	
00:18:48.761	6517	4175	220	6297	
00:18:48.917	6517	4176	222	6295	
00:18:49.072	6517	4176	222	6295	
00:18:49.227	6517	4176	222	6295	
00:18:49.383	6517	4176	222	6295	
00:18:49.538	6517	4176	222	6295	
00:18:49.693	6516	4176	222	6294	
00:18:49.849	6517	4176	222	6295	
00:18:50.000	6517	4176	222	6295	
00:18:50.128	6516	4175	220	6296	
00:18:50.656	6524	4175	220	6304	
00:18:50.812	6524	4176	222	6302	
00:18:50.968	6522	4176	222	6300	
00:18:51.122	6522	4175	220	6302	
00:18:51.278	6522	4176	222	6300	
00:18:51.429	6520	4175	220	6300	
00:18:51.588	6520	4175	220	6300	
00:18:51.712	6520	4175	220	6300	
00:18:51.868	6518	4176	222	6296	
00:18:52.023	6518	4175	220	6298	
00:18:52.178	6518	4176	222	6296	
00:18:52.334	6518	4175	220	6298	
00:18:52.489	6518	4176	222	6296	
00:18:52.644	6518	4175	220	6298	
00:18:52.800	6518	4175	220	6298	
00:18:52.955	6516	4175	220	6296	
00:18:53.110	6516	4175	220	6296	
00:18:53.266	6516	4175	220	6296	
00:18:53.421	6516	4175	220	6296	
00:18:53.576	6518	4176	222	6296	
00:18:53.732	6518	4175	220	6298	
00:18:53.887	6518	4175	220	6298	
00:18:54.042	6516	4174	217	6299	
00:18:54.198	6518	4175	220	6298	
00:18:54.355	6518	4175	220	6298	
00:18:54.508	6518	4176	222	6296	
00:18:54.664	6517	4176	222	6295	
00:18:54.819	6520	4176	222	6298	
00:18:54.974	6518	4176	222	6296	
00:18:55.129	6516	4175	220	6296	
00:18:55.285	6518	4175	220	6298	
00:18:55.440	6518	4175	220	6298	
00:18:55.595	6518	4175	220	6298	
00:18:55.753	6520	4176	222	6298	
00:18:55.906	6520	4176	222	6298	
00:18:56.061	6520	4176	222	6298	
00:18:56.217	6520	4175	220	6300	
00:18:56.372	6520	4176	222	6298	
00:18:56.527	6520	4176	222	6298	
00:18:56.683	6519	4176	222	6297	
00:18:56.838	6518	4176	222	6296	
00:18:56.993	6518	4175	220	6298	
00:18:57.149	6516	4175	220	6296	
00:18:57.304	6518	4175	220	6298	
00:18:57.459	6518	4175	220	6298	
00:18:57.615	6516	4176	222	6294	
00:18:57.770	6516	4176	222	6294	
00:18:57.925	6518	4175	220	6298	
00:18:58.081	6518	4175	220	6298	
00:18:58.236	6516	4175	220	6296	
00:18:58.391	6516	4174	217	6299	
00:18:58.547	6516	4176	222	6294	
00:18:58.702	6516	4175	220	6296	
00:18:58.857	6516	4175	220	6296	
00:18:59.012	6516	4175	220	6296	
00:18:59.168	6515	4175	220	6295	
00:18:59.325	6514	4175	220	6294	
00:18:59.448	6516	4176	222	6294	
00:18:59.603	6516	4175	220	6296	
00:18:59.758	6516	4175	220	6296	
00:18:59.913	6518	4176	222	6296	
00:19:00.442	6525	4175	220	6305	
00:19:00.597	6523	4176	222	6301	
00:19:00.752	6521	4175	220	6301	
00:19:00.907	6521	4175	220	6301	
00:19:01.063	6523	4176	222	6301	
00:19:01.218	6521	4175	220	6301	
00:19:01.373	6519	4175	220	6299	
00:19:01.529	6521	4175	220	6301	
00:19:01.684	6521	4175	220	6301	
00:19:01.839	6519	4175	220	6299	
00:19:01.995	6521	4176	222	6299	
00:19:02.150	6521	4176	222	6299	
00:19:02.305	6519	4175	220	6299	
00:19:02.461	6521	4176	222	6299	
00:19:02.616	6519	4176	222	6297	
00:19:02.771	6521	4175	220	6301	
00:19:02.927	6521	4176	222	6299	
00:19:03.082	6521	4175	220	6301	
00:19:03.237	6521	4177	225	6296	
00:19:03.393	6523	4176	222	6301	
00:19:03.548	6521	4175	220	6301	
00:19:03.703	6521	4176	222	6299	
00:19:03.860	6521	4176	222	6299	
00:19:04.010	6519	4176	222	6297	
00:19:04.169	6521	4177	225	6296	
00:19:04.324	6521	4176	222	6299	
00:19:04.480	6521	4177	225	6296	
00:19:04.636	6521	4176	222	6299	
00:19:04.790	6521	4175	220	6301	
00:19:04.946	6523	4176	222	6301	
00:19:05.101	6521	4176	222	6299	
00:19:05.228	6523	4177	225	6298	
00:19:05.381	6521	4176	222	6299	
00:19:05.536	6521	4177	225	6296	
00:19:05.691	6521	4176	222	6299	
00:19:05.815	6521	4176	222	6299	
00:19:05.971	6521	4175	220	6301	
00:19:06.126	6521	4176	222	6299	
00:19:06.277	6521	4176	222	6299	
00:19:06.437	6519	4176	222	6297	
00:19:06.592	6521	4175	220	6301	
00:19:06.743	6521	4177	225	6296	
00:19:06.903	6523	4177	225	6298	
00:19:07.058	6521	4177	225	6296	
00:19:07.213	6521	4176	222	6299	
00:19:07.368	6523	4177	225	6298	
00:19:07.524	6523	4177	225	6298	
00:19:07.679	6523	4176	222	6301	
00:19:07.835	6523	4177	225	6298	
00:19:07.990	6523	4176	222	6301	
00:19:08.147	6525	4177	225	6300	
00:19:08.296	6523	4177	225	6298	
00:19:08.456	6525	4176	222	6303	
00:19:08.578	6523	4177	225	6298	
00:19:08.705	6523	4176	222	6301	
00:19:08.860	6523	4177	225	6298	
00:19:09.016	6523	4176	222	6301	
00:19:09.173	6523	4177	225	6298	
00:19:09.295	6523	4177	225	6298	
00:19:09.451	6523	4177	225	6298	
00:19:09.606	6523	4177	225	6298	
00:19:10.134	6526	4176	222	6304	
00:19:10.289	6526	4177	225	6301	
00:19:10.444	6525	4176	222	6303	
00:19:10.599	6524	4176	222	6302	
00:19:10.755	6525	4176	222	6303	
00:19:10.879	6524	4177	225	6299	
00:19:11.036	6524	4176	222	6302	
00:19:11.188	6524	4177	225	6299	
00:19:11.345	6524	4176	222	6302	
00:19:11.500	6522	4176	222	6300	
00:19:11.656	6523	4176	222	6301	
00:19:11.813	6523	4177	225	6298	
00:19:11.935	6524	4176	222	6302	
00:19:12.060	6524	4176	222	6302	
00:19:12.215	6526	4177	225	6301	
00:19:12.370	6524	4176	222	6302	
00:19:12.525	6525	4177	225	6300	
00:19:12.681	6524	4176	222	6302	
00:19:12.836	6522	4176	222	6300	
00:19:12.991	6522	4176	222	6300	
00:19:13.116	6522	4176	222	6300	
00:19:13.271	6521	4176	222	6299	
00:19:13.426	6522	4176	222	6300	
00:19:13.581	6523	4176	222	6301	
00:19:13.737	6521	4176	222	6299	
00:19:13.892	6521	4176	222	6299	
00:19:14.044	6520	4177	225	6295	
00:19:14.203	6520	4176	222	6298	
00:19:14.358	6519	4176	222	6297	
00:19:14.483	6519	4176	222	6297	
00:19:14.637	6520	4176	222	6298	
00:19:14.793	6520	4175	220	6300	
00:19:14.948	6521	4176	222	6299	
00:19:15.073	6522	4176	222	6300	
00:19:15.228	6521	4176	222	6299	
00:19:15.383	6522	4176	222	6300	
00:19:15.539	6522	4176	222	6300	
00:19:15.694	6523	4176	222	6301	
00:19:15.849	6524	4176	222	6302	
00:19:16.004	6523	4176	222	6301	
00:19:16.129	6522	4176	222	6300	
00:19:16.284	6522	4176	222	6300	
00:19:16.440	6522	4175	220	6302	
00:19:16.595	6523	4176	222	6301	
00:19:16.750	6522	4176	222	6300	
00:19:16.906	6523	4176	222	6301	
00:19:17.061	6524	4176	222	6302	
00:19:17.185	6524	4176	222	6302	
00:19:17.340	6524	4176	222	6302	
00:19:17.496	6525	4177	225	6300	
00:19:17.653	6524	4176	222	6302	
00:19:17.775	6525	4177	225	6300	
00:19:17.899	6525	4177	225	6300	
00:19:18.055	6525	4177	225	6300	
00:19:18.210	6525	4176	222	6303	
00:19:18.365	6524	4176	222	6302	
00:19:18.521	6524	4175	220	6304	
00:19:18.676	6524	4176	222	6302	
00:19:18.831	6524	4176	222	6302	
00:19:18.957	6525	4177	225	6300	
00:19:19.111	6525	4176	222	6303	
00:19:19.639	6531	4176	222	6309	
00:19:19.795	6527	4175	220	6307	
00:19:19.949	6527	4175	220	6307	
00:19:20.074	6528	4176	222	6306	
00:19:20.198	6527	4175	220	6307	
00:19:20.353	6526	4175	220	6306	
00:19:20.509	6524	4176	222	6302	
00:19:20.664	6524	4175	220	6304	
00:19:20.788	6526	4176	222	6304	
00:19:20.944	6524	4175	220	6304	
00:19:21.099	6526	4176	222	6304	
00:19:21.254	6524	4175	220	6304	
00:19:21.378	6525	4175	220	6305	
00:19:21.534	6525	4176	222	6303	
00:19:21.689	6525	4175	220	6305	
00:19:21.844	6524	4175	220	6304	
00:19:22.000	6524	4176	222	6302	
00:19:22.156	6523	4176	222	6301	
00:19:22.310	6523	4175	220	6303	
00:19:22.467	6522	4176	222	6300	
00:19:22.621	6523	4175	220	6303	
00:19:22.773	6523	4175	220	6303	
00:19:22.932	6523	4175	220	6303	
00:19:23.087	6523	4176	222	6301	
00:19:23.242	6522	4175	220	6302	
00:19:23.398	6523	4176	222	6301	
00:19:23.553	6524	4175	220	6304	
00:19:23.708	6524	4176	222	6302	
00:19:23.864	6525	4176	222	6303	
00:19:24.019	6524	4176	222	6302	
00:19:24.143	6525	4177	225	6300	
00:19:24.299	6524	4176	222	6302	
00:19:24.454	6525	4176	222	6303	
00:19:24.609	6523	4177	225	6298	
00:19:24.733	6525	4176	222	6303	
00:19:24.858	6524	4176	222	6302	
00:19:25.013	6523	4176	222	6301	
00:19:25.169	6524	4177	225	6299	
00:19:25.324	6524	4177	225	6299	
00:19:25.479	6524	4176	222	6302	
00:19:25.634	6523	4176	222	6301	
00:19:25.790	6523	4176	222	6301	
00:19:25.945	6523	4176	222	6301	
00:19:26.100	6523	4176	222	6301	
00:19:26.256	6523	4177	225	6298	
00:19:26.411	6524	4175	220	6304	
00:19:26.566	6524	4176	222	6302	
00:19:26.722	6524	4176	222	6302	
00:19:26.878	6523	4177	225	6298	
00:19:27.032	6523	4176	222	6301	
00:19:27.190	6522	4176	222	6300	
00:19:27.343	6524	4176	222	6302	
00:19:27.498	6521	4176	222	6299	
00:19:27.653	6521	4176	222	6299	
00:19:27.809	6522	4176	222	6300	
00:19:27.964	6522	4176	222	6300	
00:19:28.121	6522	4176	222	6300	
00:19:28.275	6522	4177	225	6297	
00:19:28.430	6521	4175	220	6301	
00:19:28.586	6522	4176	222	6300	
00:19:28.741	6523	4176	222	6301	
00:19:29.269	6533	4177	225	6308	
00:19:29.424	6530	4176	222	6308	
00:19:29.579	6530	4176	222	6308	
00:19:29.735	6530	4177	225	6305	
00:19:29.890	6530	4176	222	6308	
00:19:30.045	6530	4176	222	6308	
00:19:30.201	6529	4176	222	6307	
00:19:30.356	6528	4176	222	6306	
00:19:30.511	6528	4176	222	6306	
00:19:30.635	6528	4176	222	6306	
00:19:30.791	6528	4176	222	6306	
00:19:30.946	6528	4176	222	6306	
00:19:31.101	6530	4177	225	6305	
00:19:31.226	6530	4176	222	6308	
00:19:31.381	6530	4177	225	6305	
00:19:31.536	6530	4177	225	6305	
00:19:31.692	6530	4177	225	6305	
00:19:31.847	6530	4176	222	6308	
00:19:32.002	6530	4176	222	6308	
00:19:32.158	6532	4177	225	6307	
00:19:32.313	6531	4177	225	6306	
00:19:32.468	6530	4176	222	6308	
00:19:32.626	6530	4176	222	6308	
00:19:32.780	6530	4176	222	6308	
00:19:32.934	6530	4176	222	6308	
00:19:33.089	6530	4176	222	6308	
00:19:33.241	6530	4176	222	6308	
00:19:33.400	6532	4176	222	6310	
00:19:33.525	6530	4176	222	6308	
00:19:33.680	6532	4177	225	6307	
00:19:33.835	6532	4176	222	6310	
00:19:33.987	6532	4177	225	6307	
00:19:34.146	6530	4176	222	6308	
00:19:34.301	6530	4176	222	6308	
00:19:34.457	6532	4177	225	6307	
00:19:34.613	6532	4177	225	6307	
00:19:34.767	6532	4176	222	6310	
00:19:34.922	6530	4177	225	6305	
00:19:35.078	6531	4177	225	6306	
00:19:35.233	6532	4177	225	6307	
00:19:35.388	6532	4177	225	6307	
00:19:35.539	6532	4177	225	6307	
00:19:35.699	6534	4177	225	6309	
00:19:35.855	6532	4177	225	6307	
00:19:36.010	6532	4176	222	6310	
00:19:36.165	6532	4176	222	6310	
00:19:36.320	6532	4177	225	6307	
00:19:36.476	6533	4176	222	6311	
00:19:36.632	6532	4176	222	6310	
00:19:36.786	6531	4176	222	6309	
00:19:36.941	6531	4176	222	6309	
00:19:37.097	6532	4176	222	6310	
00:19:37.252	6530	4176	222	6308	
00:19:37.408	6530	4176	222	6308	
00:19:37.564	6530	4176	222	6308	
00:19:37.718	6530	4176	222	6308	
00:19:37.873	6532	4176	222	6310	
00:19:37.998	6531	4176	222	6309	
00:19:38.155	6530	4177	225	6305	
00:19:38.313	6530	4177	225	6305	
00:19:38.464	6531	4176	222	6309	
00:19:38.993	6535	4176	222	6313	
00:19:39.116	6535	4176	222	6313	
00:19:39.240	6535	4176	222	6313	
00:19:39.365	6533	4177	225	6308	
00:19:39.518	6532	4176	222	6310	
00:19:39.671	6533	4177	225	6308	
00:19:39.830	6533	4176	222	6311	
00:19:39.986	6533	4176	222	6311	
00:19:40.142	6533	4176	222	6311	
00:19:40.298	6534	4176	222	6312	
00:19:40.452	6534	4177	225	6309	
00:19:40.604	6534	4176	222	6312	
00:19:40.762	6534	4177	225	6309	
00:19:40.919	6532	4176	222	6310	
00:19:41.073	6533	4177	225	6308	
00:19:41.227	6533	4177	225	6308	
00:19:41.384	6533	4176	222	6311	
00:19:41.540	6533	4175	220	6313	
00:19:41.659	6533	4176	222	6311	
00:19:41.818	6533	4176	222	6311	
00:19:41.978	6533	4175	220	6313	
00:19:42.129	6533	4176	222	6311	
00:19:42.285	6535	4177	225	6310	
00:19:42.440	6533	4176	222	6311	
00:19:42.595	6533	4176	222	6311	
00:19:42.750	6533	4176	222	6311	
00:19:42.906	6535	4176	222	6313	
00:19:43.061	6534	4176	222	6312	
00:19:43.217	6535	4176	222	6313	
00:19:43.372	6534	4175	220	6314	
00:19:43.527	6532	4175	220	6312	
00:19:43.682	6534	4176	222	6312	
00:19:43.838	6533	4176	222	6311	
00:19:43.993	6535	4176	222	6313	
00:19:44.148	6536	4177	225	6311	
00:19:44.304	6536	4177	225	6311	
00:19:44.459	6536	4177	225	6311	
00:19:44.614	6534	4175	220	6314	
00:19:44.770	6536	4176	222	6314	
00:19:44.925	6536	4177	225	6311	
00:19:45.080	6536	4176	222	6314	
00:19:45.235	6536	4176	222	6314	
00:19:45.391	6536	4176	222	6314	
00:19:45.547	6537	4176	222	6315	
00:19:45.701	6537	4177	225	6312	
00:19:45.857	6537	4176	222	6315	
00:19:46.012	6537	4176	222	6315	
00:19:46.167	6537	4175	220	6317	
00:19:46.323	6537	4176	222	6315	
00:19:46.478	6537	4176	222	6315	
00:19:46.633	6538	4176	222	6316	
00:19:46.789	6539	4176	222	6317	
00:19:46.944	6541	4176	222	6319	
00:19:47.101	6540	4176	222	6318	
00:19:47.255	6538	4177	225	6313	
00:19:47.410	6537	4176	222	6315	
00:19:47.565	6538	4176	222	6316	
00:19:47.721	6538	4176	222	6316	
00:19:47.876	6538	4176	222	6316	
00:19:48.032	6537	4177	225	6312	
00:19:48.187	6537	4176	222	6315	
00:19:48.715	6541	4176	222	6319	
00:19:48.870	6539	4175	220	6319	
00:19:49.025	6539	4176	222	6317	
00:19:49.181	6539	4176	222	6317	
00:19:49.336	6537	4176	222	6315	
00:19:49.491	6537	4176	222	6315	
00:19:49.647	6537	4176	222	6315	
00:19:49.802	6535	4175	220	6315	
00:19:49.957	6534	4175	220	6314	
00:19:50.082	6534	4176	222	6312	
00:19:50.206	6533	4175	220	6313	
00:19:50.330	6533	4175	220	6313	
00:19:50.485	6533	4176	222	6311	
00:19:50.641	6535	4175	220	6315	
00:19:50.796	6535	4176	222	6313	
00:19:50.920	6535	4175	220	6315	
00:19:51.075	6533	4175	220	6313	
00:19:51.232	6533	4175	220	6313	
00:19:51.386	6533	4175	220	6313	
00:19:51.511	6535	4175	220	6315	
00:19:51.666	6533	4176	222	6311	
00:19:51.822	6532	4175	220	6312	
00:19:51.976	6533	4175	220	6313	
00:19:52.132	6531	4175	220	6311	
00:19:52.287	6533	4175	220	6313	
00:19:52.442	6533	4175	220	6313	
00:19:52.598	6534	4176	222	6312	
00:19:52.753	6532	4176	222	6310	
00:19:52.908	6531	4175	220	6311	
00:19:53.064	6531	4175	220	6311	
00:19:53.219	6531	4175	220	6311	
00:19:53.375	6530	4175	220	6310	
00:19:53.530	6530	4176	222	6308	
00:19:53.685	6529	4175	220	6309	
00:19:53.809	6529	4175	220	6309	
00:19:53.965	6529	4175	220	6309	
00:19:54.120	6529	4175	220	6309	
00:19:54.275	6529	4175	220	6309	
00:19:54.430	6529	4175	220	6309	
00:19:54.586	6529	4176	222	6307	
00:19:54.742	6529	4176	222	6307	
00:19:54.896	6527	4175	220	6307	
00:19:55.052	6527	4175	220	6307	
00:19:55.209	6527	4175	220	6307	
00:19:55.362	6527	4176	222	6305	
00:19:55.518	6527	4175	220	6307	
00:19:55.673	6527	4175	220	6307	
00:19:55.828	6526	4176	222	6304	
00:19:55.986	6527	4175	220	6307	
00:19:56.139	6527	4175	220	6307	
00:19:56.294	6527	4176	222	6305	
00:19:56.449	6527	4176	222	6305	
00:19:56.607	6526	4176	222	6304	
00:19:56.760	6526	4175	220	6306	
00:19:56.916	6528	4176	222	6306	
00:19:57.071	6527	4176	222	6305	
00:19:57.226	6527	4176	222	6305	
00:19:57.382	6527	4175	220	6307	
00:19:57.537	6527	4176	222	6305	
00:19:57.692	6526	4176	222	6304	
00:19:57.848	6525	4175	220	6305	
00:19:58.376	6532	4175	220	6312	
00:19:58.531	6530	4176	222	6308	
00:19:58.686	6529	4175	220	6309	
00:19:58.841	6529	4175	220	6309	
00:19:58.997	6529	4176	222	6307	
00:19:59.152	6529	4175	220	6309	
00:19:59.307	6529	4176	222	6307	
00:19:59.463	6529	4176	222	6307	
00:19:59.618	6529	4177	225	6304	
00:19:59.774	6528	4176	222	6306	
00:19:59.929	6528	4176	222	6306	
00:20:00.084	6527	4175	220	6307	
00:20:00.239	6527	4175	220	6307	
00:20:00.395	6525	4175	220	6305	
00:20:00.550	6525	4175	220	6305	
00:20:00.705	6525	4176	222	6303	
00:20:00.861	6525	4176	222	6303	
00:20:01.016	6525	4176	222	6303	
00:20:01.171	6524	4175	220	6304	
00:20:01.296	6523	4175	220	6303	
00:20:01.451	6523	4175	220	6303	
00:20:01.606	6523	4175	220	6303	
00:20:01.762	6522	4174	217	6305	
00:20:01.918	6523	4175	220	6303	
00:20:02.072	6524	4176	222	6302	
00:20:02.228	6524	4175	220	6304	
00:20:02.383	6524	4175	220	6304	
00:20:02.538	6525	4176	222	6303	
00:20:02.689	6524	4175	220	6304	
00:20:02.849	6523	4175	220	6303	
00:20:03.004	6524	4175	220	6304	
00:20:03.159	6524	4175	220	6304	
00:20:03.313	6523	4175	220	6303	
00:20:03.470	6522	4174	217	6305	
00:20:03.594	6522	4175	220	6302	
00:20:03.750	6523	4175	220	6303	
00:20:03.906	6524	4175	220	6304	
00:20:04.060	6523	4175	220	6303	
00:20:04.184	6522	4175	220	6302	
00:20:04.336	6524	4174	217	6307	
00:20:04.495	6523	4175	220	6303	
00:20:04.652	6525	4175	220	6305	
00:20:04.806	6524	4174	217	6307	
00:20:04.961	6522	4175	220	6302	
00:20:05.116	6522	4175	220	6302	
00:20:05.273	6521	4174	217	6304	
00:20:05.427	6520	4175	220	6300	
00:20:05.582	6519	4175	220	6299	
00:20:05.738	6521	4176	222	6299	
00:20:05.892	6522	4176	222	6300	
00:20:06.044	6521	4175	220	6301	
00:20:06.204	6523	4176	222	6301	
00:20:06.360	6523	4174	217	6306	
00:20:06.514	6523	4176	222	6301	
00:20:06.670	6523	4176	222	6301	
00:20:06.822	6523	4175	220	6303	
00:20:06.978	6523	4175	220	6303	
00:20:07.135	6522	4175	220	6302	
00:20:07.291	6522	4175	220	6302	
00:20:07.446	6521	4175	220	6301	
00:20:07.605	6519	4174	217	6302	
00:20:08.130	6526	4176	222	6304	
00:20:08.285	6524	4175	220	6304	
00:20:08.441	6522	4175	220	6302	
00:20:08.596	6522	4175	220	6302	
00:20:08.751	6522	4175	220	6302	
00:20:08.906	6522	4175	220	6302	
00:20:09.061	6522	4175	220	6302	
00:20:09.213	6522	4175	220	6302	
00:20:09.372	6520	4174	217	6303	
00:20:09.528	6520	4176	222	6298	
00:20:09.683	6520	4176	222	6298	
00:20:09.835	6520	4175	220	6300	
00:20:09.993	6520	4175	220	6300	
00:20:10.149	6518	4175	220	6298	
00:20:10.304	6519	4176	222	6297	
00:20:10.460	6520	4175	220	6300	
00:20:10.615	6518	4175	220	6298	
00:20:10.770	6520	4175	220	6300	
00:20:10.925	6518	4175	220	6298	
00:20:11.081	6520	4175	220	6300	
00:20:11.237	6518	4176	222	6296	
00:20:11.392	6518	4175	220	6298	
00:20:11.544	6520	4175	220	6300	
00:20:11.671	6520	4175	220	6300	
00:20:11.826	6518	4175	220	6298	
00:20:11.980	6518	4175	220	6298	
00:20:12.137	6518	4175	220	6298	
00:20:12.292	6520	4175	220	6300	
00:20:12.448	6520	4176	222	6298	
00:20:12.603	6521	4176	222	6299	
00:20:12.758	6522	4176	222	6300	
00:20:12.914	6522	4175	220	6302	
00:20:13.069	6522	4176	222	6300	
00:20:13.224	6522	4176	222	6300	
00:20:13.380	6522	4175	220	6302	
00:20:13.535	6524	4176	222	6302	
00:20:13.690	6522	4176	222	6300	
00:20:13.845	6524	4175	220	6304	
00:20:14.001	6524	4175	220	6304	
00:20:14.156	6522	4176	222	6300	
00:20:14.311	6523	4175	220	6303	
00:20:14.467	6522	4175	220	6302	
00:20:14.622	6524	4176	222	6302	
00:20:14.783	6524	4175	220	6304	
00:20:14.929	6525	4176	222	6303	
00:20:15.088	6526	4176	222	6304	
00:20:15.208	6526	4176	222	6304	
00:20:15.363	6526	4175	220	6306	
00:20:15.492	6524	4176	222	6302	
00:20:15.648	6524	4176	222	6302	
00:20:15.802	6524	4175	220	6304	
00:20:15.954	6524	4176	222	6302	
00:20:16.113	6526	4176	222	6304	
00:20:16.268	6526	4176	222	6304	
00:20:16.424	6528	4177	225	6303	
00:20:16.576	6528	4177	225	6303	
00:20:16.734	6526	4177	225	6301	
00:20:16.892	6526	4175	220	6306	
00:20:17.045	6526	4176	222	6304	
00:20:17.200	6526	4176	222	6304	
00:20:17.356	6528	4177	225	6303	
00:20:17.884	6538	4176	222	6316	
00:20:18.039	6537	4176	222	6315	
00:20:18.194	6537	4176	222	6315	
00:20:18.350	6537	4175	220	6317	
00:20:18.505	6537	4176	222	6315	
00:20:18.660	6536	4175	220	6316	
00:20:18.816	6536	4175	220	6316	
00:20:18.967	6535	4176	222	6313	
00:20:19.095	6535	4175	220	6315	
00:20:19.252	6535	4176	222	6313	
00:20:19.406	6536	4176	222	6314	
00:20:19.561	6536	4176	222	6314	
00:20:19.716	6536	4176	222	6314	
00:20:19.872	6534	4175	220	6314	
00:20:20.028	6533	4175	220	6313	
00:20:20.183	6533	4175	220	6313	
00:20:20.338	6534	4176	222	6312	
00:20:20.493	6534	4176	222	6312	
00:20:20.645	6534	4176	222	6312	
00:20:20.802	6535	4176	222	6313	
00:20:20.959	6535	4177	225	6310	
00:20:21.114	6535	4177	225	6310	
00:20:21.270	6535	4176	222	6313	
00:20:21.425	6534	4176	222	6312	
00:20:21.580	6533	4176	222	6311	
00:20:21.731	6533	4176	222	6311	
00:20:21.891	6534	4176	222	6312	
00:20:22.046	6533	4176	222	6311	
00:20:22.201	6532	4176	222	6310	
00:20:22.357	6531	4175	220	6311	
00:20:22.512	6532	4176	222	6310	
00:20:22.676	6532	4176	222	6310	
00:20:22.823	6532	4176	222	6310	
00:20:22.978	6534	4176	222	6312	
00:20:23.133	6535	4177	225	6310	
00:20:23.289	6534	4177	225	6309	
00:20:23.440	6533	4176	222	6311	
00:20:23.599	6532	4176	222	6310	
00:20:23.755	6532	4176	222	6310	
00:20:23.910	6532	4176	222	6310	
00:20:24.065	6533	4176	222	6311	
00:20:24.221	6530	4176	222	6308	
